id,current_product_id,related_product_id
18282,4046,3289
18283,4046,3945
18284,4046,3232
18285,4047,510
18286,4047,2091
18287,4047,1198
18288,4047,3471
18289,4048,1699
18290,4048,1351
18291,4048,1196
18292,4048,3343
18293,4049,3079
18294,4049,3431
18295,4049,1945
18296,4049,2417
18297,4049,2660
18298,4050,3193
18299,4050,3241
18300,4050,1805
18301,4051,3855
18302,4051,2013
18303,4051,3156
18304,4051,1637
18305,4051,3373
18306,4051,850
18307,4052,2758
18308,4052,2523
18309,4052,3649
18310,4052,380
18311,4052,3967
18312,4053,2297
18313,4053,1817
18314,4053,1744
18315,4053,802
18316,4053,1436
18317,4054,1902
18318,4054,2657
18319,4054,447
18320,4054,2487
18321,4054,764
18322,4055,2985
18323,4055,1663
18324,4055,1700
18325,4055,615
18326,4055,403
18327,4056,675
18328,4056,2045
18329,4056,1326
18330,4056,3514
18331,4056,2376
18332,4056,2972
18333,4056,1080
18334,4057,2801
18335,4057,731
18336,4057,3854
18337,4058,3788
18338,4058,1592
18339,4058,474
18340,4058,1199
18341,4059,1745
18342,4059,2631
18343,4059,1589
18344,4059,554
18345,4059,839
18346,4059,3733
18347,4060,3962
18348,4060,2251
18349,4060,1695
18350,4060,3908
18351,4061,3385
18352,4061,661
18353,4061,1859
18354,4061,330
18355,4061,1069
18356,4062,407
18357,4062,2210
18358,4062,572
18359,4062,2451
18360,4062,2067
18361,4063,969
18362,4063,3869
18363,4063,3129
18364,4063,2917
18365,4063,3204
18366,4064,1344
18367,4064,2900
18368,4064,951
18369,4064,2055
18370,4064,1487
18371,4064,658
18372,4065,4004
18373,4065,317
18374,4065,244
18375,4065,812
18376,4065,3778
18377,4066,1115
18378,4066,3609
18379,4066,2620
18380,4067,1739
18381,4067,3513
18382,4067,1788
18383,4067,2568
18384,4068,3009
18385,4068,4023
18386,4068,683
18387,4068,2118
18388,4069,2489
18389,4069,2592
18390,4069,2766
18391,4069,2915
18392,4070,2247
18393,4070,667
18394,4070,2049
18395,4070,1073
18396,4070,511
18397,4070,2200
18398,4071,1296
18399,4071,1146
18400,4071,2739
18401,4071,2162
18402,4071,1895
18403,4072,1846
18404,4072,3696
18405,4072,2040
18406,4072,75
18407,4072,3124
18408,4073,3014
18409,4073,2175
18410,4073,789
18411,4073,3733
18412,4073,3754
18413,4074,766
18414,4074,2130
18415,4074,2438
18416,4074,560
18417,4075,1626
18418,4075,2578
18419,4075,999
18420,4075,2284
18421,4075,1419
18422,4076,1128
18423,4076,2975
18424,4076,398
18425,4076,3642
18426,4077,126
18427,4077,3945
18428,4077,3759
18429,4077,4003
18430,4077,3732
18431,4077,92
18432,4078,3863
18433,4078,2729
18434,4078,2705
18435,4079,1305
18436,4079,702
18437,4079,23
18438,4079,868
18439,4079,1014
18440,4080,310
18441,4080,1068
18442,4080,180
18443,4080,3547
18444,4080,1390
18445,4080,1773
18446,4081,1053
18447,4081,3423
18448,4081,1363
18449,4081,1815
18450,4081,104
18451,4082,2957
18452,4082,542
18453,4082,3846
18454,4083,1742
18455,4083,950
18456,4083,121
18457,4084,4038
18458,4084,731
18459,4084,2630
18460,4084,3616
18461,4084,1310
18462,4085,1912
18463,4085,286
18464,4085,3164
18465,4085,76
18466,4085,1087
18467,4086,3607
18468,4086,927
18469,4086,819
18470,4086,2901
18471,4087,1008
18472,4087,716
18473,4087,3731
18474,4087,4003
18475,4087,1894
18476,4087,3710
18477,4088,278
18478,4088,3788
18479,4088,3065
18480,4089,2796
18481,4089,2070
18482,4089,671
18483,4089,1599
18484,4090,2976
18485,4090,1625
18486,4090,3089
18487,4090,2256
18488,4091,651
18489,4091,3474
18490,4091,764
18491,4091,1370
18492,4091,1037
18493,4092,1948
18494,4092,2133
18495,4092,1762
18496,4092,1642
18497,4092,3306
18498,4093,3224
18499,4093,2310
18500,4093,2358
18501,4093,350
18502,4093,1503
18503,4094,606
18504,4094,2880
18505,4094,2061
18506,4094,1931
18507,4094,3134
18508,4095,1589
18509,4095,1242
18510,4095,1105
18511,4095,20
18512,4095,3416
18513,4096,127
18514,4096,580
18515,4096,1123
18516,4096,622
18517,4096,499
18518,4097,619
18519,4097,1312
18520,4097,465
18521,4097,2921
18522,4097,529
18523,4097,2466
18524,4098,332
18525,4098,993
18526,4098,3929
18527,4098,2220
18528,4099,1900
18529,4099,2834
18530,4099,2262
18531,4099,2942
18532,4100,2683
18533,4100,2100
18534,4100,1218
18535,4100,199
18536,4100,2791
18537,4101,1845
18538,4101,136
18539,4101,1206
18540,4101,3831
18541,4102,2189
18542,4102,947
18543,4102,1474
18544,4102,3301
18545,4103,72
18546,4103,1656
18547,4103,489
18548,4103,3412
18549,4104,857
18550,4104,2318
18551,4104,3918
18552,4104,3550
18553,4104,3552
18554,4104,29
18555,4105,44
18556,4105,192
18557,4105,76
18558,4105,1202
18559,4106,2087
18560,4106,225
18561,4106,1593
18562,4106,3713
18563,4106,1938
18564,4107,2964
18565,4107,2138
18566,4107,1639
18567,4108,2950
18568,4108,1172
18569,4108,379
18570,4108,3573
18571,4109,50
18572,4109,1513
18573,4109,3705
18574,4109,824
18575,4109,390
18576,4110,788
18577,4110,2210
18578,4110,2835
18579,4110,441
18580,4110,3582
18581,4111,2526
18582,4111,2455
18583,4111,608
18584,4111,2405
18585,4111,395
18586,4112,3228
18587,4112,122
18588,4112,3675
18589,4112,1828
18590,4112,1802
18591,4112,303
18592,4112,585
18593,4113,1496
18594,4113,3730
18595,4113,568
18596,4113,1111
18597,4113,175
18598,4114,3324
18599,4114,235
18600,4114,1646
18601,4114,539
18602,4114,1726
18603,4114,3911
18604,4115,3171
18605,4115,650
18606,4115,2739
18607,4115,303
18608,4115,3250
18609,4116,1483
18610,4116,2154
18611,4116,1993
18612,4116,3623
18613,4116,1196
18614,4117,2456
18615,4117,1859
18616,4117,355
18617,4118,546
18618,4118,2380
18619,4118,2044
18620,4119,2153
18621,4119,2771
18622,4119,1850
18623,4119,2196
18624,4119,2528
18625,4120,88
18626,4120,3530
18627,4120,1047
18628,4120,1481
18629,4120,3861
18630,4120,3673
18631,4120,3175
18632,4121,1638
18633,4121,2288
18634,4121,1849
18635,4121,457
18636,4122,2612
18637,4122,3325
18638,4122,2869
18639,4122,2518
18640,4123,4078
18641,4123,1008
18642,4123,1904
18643,4123,1075
18644,4124,2002
18645,4124,4010
18646,4124,3174
18647,4124,3320
18648,4124,2029
18649,4124,2842
18650,4125,1992
18651,4125,788
18652,4125,3148
18653,4125,2881
18654,4126,1955
18655,4126,3400
18656,4126,1705
18657,4126,933
18658,4126,3147
18659,4127,232
18660,4127,355
18661,4127,1928
18662,4127,1248
18663,4127,1526
18664,4127,3220
18665,4128,1939
18666,4128,994
18667,4128,3529
18668,4128,2933
18669,4129,626
18670,4129,1419
18671,4129,1579
18672,4129,3950
18673,4130,1591
18674,4130,327
18675,4130,197
18676,4130,1156
18677,4130,2106
18678,4131,1732
18679,4131,2698
18680,4131,721
18681,4131,1868
18682,4132,247
18683,4132,1701
18684,4132,548
18685,4133,2577
18686,4133,11
18687,4133,959
18688,4133,451
18689,4133,2005
18690,4134,2815
18691,4134,3810
18692,4134,306
18693,4135,3017
18694,4135,3183
18695,4135,2242
18696,4135,1951
18697,4135,1236
18698,4136,2595
18699,4136,1525
18700,4136,1797
18701,4136,48
18702,4136,3964
18703,4137,2301
18704,4137,1939
18705,4137,35
18706,4137,36
18707,4137,885
18708,4138,2947
18709,4138,2987
18710,4138,147
18711,4139,3431
18712,4139,2256
18713,4139,1440
18714,4139,922
18715,4140,1224
18716,4140,1191
18717,4140,1609
18718,4141,395
18719,4141,1267
18720,4141,103
18721,4141,206
18722,4141,2650
18723,4142,1530
18724,4142,802
18725,4142,2723
18726,4142,1887
18727,4143,1212
18728,4143,505
18729,4143,1083
18730,4143,963
18731,4143,2092
18732,4144,3515
18733,4144,1634
18734,4144,4134
18735,4145,148
18736,4145,3748
18737,4145,365
18738,4145,845
18739,4145,81
18740,4146,3838
18741,4146,2473
18742,4146,2292
18743,4146,1243
18744,4147,1551
18745,4147,3299
18746,4147,1961
18747,4147,2895
18748,4147,40
18749,4147,1916
18750,4148,3409
18751,4148,3920
18752,4148,3119
18753,4148,429
18754,4148,1569
18755,4148,2205
18756,4149,3438
18757,4149,689
18758,4149,73
18759,4149,782
18760,4149,403
18761,4150,2130
18762,4150,2360
18763,4150,247
18764,4150,668
18765,4150,2041
18766,4150,305
18767,4150,108
18768,4151,2255
18769,4151,1506
18770,4151,1518
18771,4152,3091
18772,4152,2517
18773,4152,3239
18774,4152,774
18775,4152,952
18776,4152,1833
18777,4152,3278
18778,4153,3625
18779,4153,2721
18780,4153,3264
18781,4154,3855
18782,4154,3085
18783,4154,2637
18784,4155,2609
18785,4155,2328
18786,4155,612
18787,4156,99
18788,4156,2872
18789,4156,4087
18790,4157,1631
18791,4157,536
18792,4157,2933
18793,4157,2572
18794,4157,638
18795,4157,2266
18796,4158,1046
18797,4158,1290
18798,4158,3072
18799,4158,392
18800,4159,3683
18801,4159,1149
18802,4159,2641
18803,4159,3460
18804,4160,1936
18805,4160,496
18806,4160,1090
18807,4160,196
18808,4161,1722
18809,4161,1385
18810,4161,2420
18811,4161,3673
18812,4161,1958
18813,4162,3940
18814,4162,1068
18815,4162,1006
18816,4162,392
18817,4163,4110
18818,4163,2748
18819,4163,2525
18820,4163,160
18821,4163,1208
18822,4164,3816
18823,4164,3006
18824,4164,3256
18825,4164,2898
18826,4164,1912
18827,4165,566
18828,4165,1563
18829,4165,3217
18830,4165,1065
18831,4165,1939
18832,4165,3987
18833,4166,2139
18834,4166,4037
18835,4166,3872
18836,4166,3343
18837,4166,2716
18838,4166,238
18839,4167,3523
18840,4167,3490
18841,4167,970
18842,4167,1600
18843,4168,1569
18844,4168,1030
18845,4168,2616
18846,4168,3552
18847,4169,3634
18848,4169,368
18849,4169,3472
18850,4169,1402
18851,4170,1623
18852,4170,2696
18853,4170,1336
18854,4170,635
18855,4170,13
18856,4171,1923
18857,4171,2870
18858,4171,2669
18859,4172,390
18860,4172,3252
18861,4172,3520
18862,4172,1861
18863,4172,1143
18864,4173,250
18865,4173,524
18866,4173,2771
18867,4174,674
18868,4174,1176
18869,4174,3180
18870,4174,3930
18871,4174,2188
18872,4174,559
18873,4175,1841
18874,4175,3488
18875,4175,1199
18876,4175,1131
18877,4176,3452
18878,4176,485
18879,4176,102
18880,4176,2579
18881,4177,8
18882,4177,3768
18883,4177,2786
18884,4177,3022
18885,4178,32
18886,4178,968
18887,4178,1189
18888,4179,1402
18889,4179,1246
18890,4179,1713
18891,4179,60
18892,4180,1790
18893,4180,3844
18894,4180,1178
18895,4180,3021
18896,4181,194
18897,4181,599
18898,4181,2090
18899,4181,3721
18900,4181,3081
18901,4182,2324
18902,4182,2710
18903,4182,2182
18904,4183,995
18905,4183,3381
18906,4183,1631
18907,4183,256
18908,4183,2063
18909,4183,2888
18910,4183,1257
18911,4184,3890
18912,4184,410
18913,4184,3261
18914,4184,3366
18915,4185,966
18916,4185,244
18917,4185,3090
18918,4185,1617
18919,4186,1263
18920,4186,2468
18921,4186,4037
18922,4186,4125
18923,4186,3543
18924,4186,2129
18925,4187,676
18926,4187,1895
18927,4187,3703
18928,4187,2638
18929,4187,2386
18930,4187,667
18931,4188,2474
18932,4188,1260
18933,4188,1660
18934,4188,2560
18935,4188,3285
18936,4189,4154
18937,4189,1710
18938,4189,2428
18939,4189,3254
18940,4189,3719
18941,4190,3833
18942,4190,294
18943,4190,1205
18944,4190,1064
18945,4190,3848
18946,4191,1959
18947,4191,1813
18948,4191,3895
18949,4191,2014
18950,4191,1608
18951,4192,2741
18952,4192,2821
18953,4192,3636
18954,4192,1384
18955,4193,3267
18956,4193,344
18957,4193,3668
18958,4194,4130
18959,4194,1403
18960,4194,2783
18961,4194,2249
18962,4195,3832
18963,4195,2969
18964,4195,1563
18965,4195,4054
18966,4195,1397
18967,4196,734
18968,4196,571
18969,4196,517
18970,4196,810
18971,4196,1690
18972,4196,2967
18973,4197,1074
18974,4197,1506
18975,4197,129
18976,4197,324
18977,4197,754
18978,4197,3904
18979,4198,1264
18980,4198,3090
18981,4198,1378
18982,4198,3222
18983,4198,1202
18984,4199,3237
18985,4199,3281
18986,4199,794
18987,4199,2059
18988,4200,203
18989,4200,422
18990,4200,38
18991,4200,819
18992,4201,490
18993,4201,953
18994,4201,3472
18995,4202,245
18996,4202,518
18997,4202,1141
18998,4202,4005
18999,4202,2739
19000,4203,3626
19001,4203,2843
19002,4203,3415
19003,4204,2461
19004,4204,2
19005,4204,163
19006,4204,792
19007,4205,863
19008,4205,915
19009,4205,781
19010,4205,4067
19011,4205,3246
19012,4205,1358
19013,4206,2915
19014,4206,1430
19015,4206,2071
19016,4206,3880
19017,4206,3994
19018,4207,3663
19019,4207,800
19020,4207,2398
19021,4207,1381
19022,4207,1772
19023,4208,3734
19024,4208,1658
19025,4208,2979
19026,4208,3225
19027,4209,2282
19028,4209,503
19029,4209,2916
19030,4209,2075
19031,4209,3033
19032,4209,2246
19033,4210,2779
19034,4210,3626
19035,4210,2451
19036,4210,3399
19037,4210,2086
19038,4210,2771
19039,4211,1859
19040,4211,3678
19041,4211,3251
19042,4211,2206
19043,4211,2633
19044,4211,2786
19045,4211,289
19046,4212,64
19047,4212,669
19048,4212,1338
19049,4212,1498
19050,4212,2358
19051,4213,2357
19052,4213,223
19053,4213,4155
19054,4214,958
19055,4214,847
19056,4214,1965
19057,4215,945
19058,4215,1626
19059,4215,1585
19060,4216,1271
19061,4216,292
19062,4216,1110
19063,4216,272
19064,4217,3211
19065,4217,3592
19066,4217,2433
19067,4217,1226
19068,4217,722
19069,4218,2343
19070,4218,202
19071,4218,2565
19072,4218,505
19073,4219,2386
19074,4219,3085
19075,4219,1498
19076,4219,3145
19077,4220,2977
19078,4220,665
19079,4220,715
19080,4220,3380
19081,4221,2752
19082,4221,3229
19083,4221,22
19084,4222,1360
19085,4222,1950
19086,4222,29
19087,4222,2424
19088,4222,2844
19089,4222,2244
19090,4223,3896
19091,4223,897
19092,4223,1794
19093,4223,151
19094,4224,1
19095,4224,4078
19096,4224,3821
19097,4224,2666
19098,4224,1920
19099,4224,2004
19100,4225,876
19101,4225,2046
19102,4225,1642
19103,4225,2119
19104,4225,4049
19105,4226,3829
19106,4226,2778
19107,4226,2395
19108,4227,1149
19109,4227,2445
19110,4227,761
19111,4227,2057
19112,4228,2606
19113,4228,793
19114,4228,3959
19115,4228,1600
19116,4229,4156
19117,4229,3551
19118,4229,2996
19119,4230,3692
19120,4230,1830
19121,4230,955
19122,4230,202
19123,4230,701
19124,4230,14
19125,4231,3449
19126,4231,3803
19127,4231,2573
19128,4231,3381
19129,4231,956
19130,4232,3871
19131,4232,19
19132,4232,1600
19133,4232,2518
19134,4232,1910
19135,4233,1624
19136,4233,1111
19137,4233,2553
19138,4234,318
19139,4234,1762
19140,4234,96
19141,4235,2431
19142,4235,2562
19143,4235,3726
19144,4235,2405
19145,4235,4081
19146,4236,3798
19147,4236,2171
19148,4236,4165
19149,4237,681
19150,4237,2359
19151,4237,704
19152,4237,1696
19153,4237,1499
19154,4238,238
19155,4238,1889
19156,4238,2895
19157,4238,4107
19158,4239,3024
19159,4239,2190
19160,4239,3022
19161,4239,1708
19162,4239,340
19163,4239,463
19164,4240,1248
19165,4240,1
19166,4240,3483
19167,4240,1605
19168,4241,1387
19169,4241,3591
19170,4241,77
19171,4241,1747
19172,4241,1401
19173,4242,3369
19174,4242,781
19175,4242,1017
19176,4242,3019
19177,4243,3683
19178,4243,2459
19179,4243,2797
19180,4243,1425
19181,4244,1874
19182,4244,794
19183,4244,2573
19184,4244,1304
19185,4244,1911
19186,4245,1422
19187,4245,1939
19188,4245,3927
19189,4245,2376
19190,4245,3305
19191,4246,2513
19192,4246,2079
19193,4246,1331
19194,4246,330
19195,4246,3794
19196,4246,286
19197,4247,988
19198,4247,1227
19199,4247,2924
19200,4247,2938
19201,4247,923
19202,4247,2730
19203,4248,3925
19204,4248,853
19205,4248,1380
19206,4248,936
19207,4248,2233
19208,4248,3352
19209,4249,2754
19210,4249,1754
19211,4249,456
19212,4249,1463
19213,4249,4045
19214,4250,215
19215,4250,1691
19216,4250,4190
19217,4250,1437
19218,4251,517
19219,4251,2975
19220,4251,3599
19221,4252,505
19222,4252,1261
19223,4252,1472
19224,4252,917
19225,4252,3706
19226,4253,2752
19227,4253,876
19228,4253,4099
19229,4253,1424
19230,4253,3133
19231,4254,733
19232,4254,3312
19233,4254,2837
19234,4254,4214
19235,4254,1419
19236,4254,1763
19237,4255,4196
19238,4255,1147
19239,4255,784
19240,4255,258
19241,4256,180
19242,4256,1869
19243,4256,3298
19244,4257,3543
19245,4257,2767
19246,4257,4235
19247,4257,1194
19248,4257,3261
19249,4257,2279
19250,4257,1661
19251,4258,3645
19252,4258,1868
19253,4258,551
19254,4258,3081
19255,4259,2242
19256,4259,2635
19257,4259,138
19258,4259,3782
19259,4260,909
19260,4260,110
19261,4260,869
19262,4260,842
19263,4260,3140
19264,4261,1749
19265,4261,1270
19266,4261,4043
19267,4261,1295
19268,4261,174
19269,4262,601
19270,4262,2982
19271,4262,2887
19272,4262,3339
19273,4263,1133
19274,4263,502
19275,4263,1715
19276,4263,2998
19277,4263,1743
19278,4264,2344
19279,4264,3608
19280,4264,314
19281,4265,1979
19282,4265,1208
19283,4265,2526
19284,4265,4182
19285,4265,530
19286,4266,1352
19287,4266,947
19288,4266,4121
19289,4266,992
19290,4266,1526
19291,4267,2978
19292,4267,880
19293,4267,1854
19294,4267,3281
19295,4268,105
19296,4268,372
19297,4268,2046
19298,4269,3292
19299,4269,1004
19300,4269,957
19301,4270,4213
19302,4270,2277
19303,4270,818
19304,4271,3857
19305,4271,555
19306,4271,991
19307,4271,2829
19308,4272,1163
19309,4272,53
19310,4272,3002
19311,4273,1848
19312,4273,1618
19313,4273,2770
19314,4274,3656
19315,4274,2367
19316,4274,1340
19317,4275,2488
19318,4275,2733
19319,4275,193
19320,4276,1905
19321,4276,1008
19322,4276,2582
19323,4276,1570
19324,4277,2340
19325,4277,2444
19326,4277,4206
19327,4278,2734
19328,4278,456
19329,4278,1519
19330,4278,1494
19331,4278,1946
19332,4279,354
19333,4279,1345
19334,4279,3018
19335,4279,2290
19336,4280,971
19337,4280,1759
19338,4280,3855
19339,4280,763
19340,4281,2901
19341,4281,189
19342,4281,521
19343,4282,2280
19344,4282,1916
19345,4282,1194
19346,4282,847
19347,4283,2090
19348,4283,2123
19349,4283,3980
19350,4283,2865
19351,4284,418
19352,4284,2898
19353,4284,178
19354,4284,3120
19355,4285,3080
19356,4285,2310
19357,4285,2376
19358,4285,2024
19359,4285,4008
19360,4286,1399
19361,4286,1554
19362,4286,2052
19363,4286,976
19364,4286,1482
19365,4286,1394
19366,4287,3398
19367,4287,3691
19368,4287,740
19369,4287,3472
19370,4287,2134
19371,4288,2992
19372,4288,1233
19373,4288,277
19374,4288,2238
19375,4288,4121
19376,4289,102
19377,4289,2198
19378,4289,1611
19379,4289,2271
19380,4290,3296
19381,4290,4033
19382,4290,167
19383,4290,1168
19384,4291,1364
19385,4291,1370
19386,4291,1916
19387,4291,2701
19388,4292,2484
19389,4292,1975
19390,4292,1342
19391,4292,3746
19392,4292,833
19393,4293,694
19394,4293,1992
19395,4293,243
19396,4293,2142
19397,4293,3271
19398,4294,3901
19399,4294,2596
19400,4294,3347
19401,4294,4010
19402,4294,3956
19403,4294,3705
19404,4295,3315
19405,4295,4158
19406,4295,1282
19407,4295,1638
19408,4296,527
19409,4296,26
19410,4296,1141
19411,4296,1261
19412,4296,3546
19413,4297,4190
19414,4297,2070
19415,4297,700
19416,4297,895
19417,4297,3404
19418,4298,4043
19419,4298,982
19420,4298,1936
19421,4298,1546
19422,4299,4195
19423,4299,771
19424,4299,2820
19425,4299,1166
19426,4299,3180
19427,4299,2784
19428,4300,3381
19429,4300,401
19430,4300,3580
19431,4300,3611
19432,4300,1722
19433,4301,1691
19434,4301,3998
19435,4301,3350
19436,4301,619
19437,4302,603
19438,4302,1624
19439,4302,1207
19440,4303,1603
19441,4303,1887
19442,4303,359
19443,4303,951
19444,4304,3702
19445,4304,2808
19446,4304,2936
19447,4304,38
19448,4305,2495
19449,4305,3493
19450,4305,4055
19451,4305,1524
19452,4305,4234
19453,4306,2441
19454,4306,213
19455,4306,3390
19456,4306,305
19457,4306,1717
19458,4307,2381
19459,4307,1728
19460,4307,568
19461,4307,781
19462,4307,1179
19463,4308,4020
19464,4308,646
19465,4308,3821
19466,4309,4214
19467,4309,3493
19468,4309,1125
19469,4309,3535
19470,4310,1230
19471,4310,3352
19472,4310,1684
19473,4310,1263
19474,4310,1530
19475,4310,2030
19476,4311,870
19477,4311,143
19478,4311,3057
19479,4311,2063
19480,4311,2713
19481,4312,1477
19482,4312,2950
19483,4312,1717
19484,4312,932
19485,4313,2663
19486,4313,973
19487,4313,1334
19488,4313,265
19489,4314,1191
19490,4314,2693
19491,4314,2114
19492,4314,357
19493,4315,270
19494,4315,2040
19495,4315,1933
19496,4315,703
19497,4315,2883
19498,4315,1775
19499,4316,1003
19500,4316,701
19501,4316,828
19502,4317,3866
19503,4317,801
19504,4317,1297
19505,4317,2369
19506,4318,370
19507,4318,383
19508,4318,2803
19509,4318,1562
19510,4318,268
19511,4319,477
19512,4319,1858
19513,4319,263
19514,4320,1206
19515,4320,3402
19516,4320,2714
19517,4320,1069
19518,4320,23
19519,4320,2388
19520,4321,3643
19521,4321,3732
19522,4321,1919
19523,4321,3432
19524,4321,1800
19525,4322,2434
19526,4322,755
19527,4322,4250
19528,4322,1799
19529,4322,3028
19530,4322,429
19531,4322,558
19532,4323,1724
19533,4323,2095
19534,4323,200
19535,4323,1502
19536,4323,106
19537,4324,868
19538,4324,4269
19539,4324,3883
19540,4324,4097
19541,4324,1201
19542,4324,1907
19543,4325,2329
19544,4325,3057
19545,4325,982
19546,4325,2878
19547,4326,114
19548,4326,2414
19549,4326,1288
19550,4326,1719
19551,4327,1974
19552,4327,1815
19553,4327,621
19554,4327,2025
19555,4327,275
19556,4327,2487
19557,4328,4099
19558,4328,164
19559,4328,443
19560,4328,2609
19561,4328,4004
19562,4329,1400
19563,4329,3461
19564,4329,2695
19565,4329,3591
19566,4329,2238
19567,4330,1240
19568,4330,404
19569,4330,3288
19570,4330,2501
19571,4330,816
19572,4330,963
19573,4331,572
19574,4331,1532
19575,4331,4176
19576,4331,2766
19577,4332,1566
19578,4332,3175
19579,4332,1918
19580,4332,386
19581,4332,2932
19582,4332,825
19583,4332,2629
19584,4333,841
19585,4333,1933
19586,4333,2822
19587,4333,353
19588,4333,1075
19589,4333,2481
19590,4334,244
19591,4334,975
19592,4334,1651
19593,4334,709
19594,4334,3632
19595,4335,955
19596,4335,1139
19597,4335,2045
19598,4335,395
19599,4335,902
19600,4336,375
19601,4336,3387
19602,4336,605
19603,4336,800
19604,4337,920
19605,4337,115
19606,4337,2559
19607,4338,1712
19608,4338,1468
19609,4338,3150
19610,4338,2619
19611,4338,961
19612,4338,1257
19613,4339,1492
19614,4339,1825
19615,4339,3192
19616,4339,250
19617,4340,1230
19618,4340,3414
19619,4340,2640
19620,4341,1350
19621,4341,3961
19622,4341,1365
19623,4341,3395
19624,4341,48
19625,4341,2226
19626,4341,3320
19627,4342,3048
19628,4342,3818
19629,4342,3759
19630,4342,1452
19631,4342,1139
19632,4342,3566
19633,4342,3173
19634,4343,2969
19635,4343,3745
19636,4343,4331
19637,4344,569
19638,4344,548
19639,4344,331
19640,4345,2864
19641,4345,19
19642,4345,3662
19643,4345,1458
19644,4345,3026
19645,4346,2216
19646,4346,3979
19647,4346,4233
19648,4346,268
19649,4347,2086
19650,4347,480
19651,4347,725
19652,4348,2668
19653,4348,906
19654,4348,3037
19655,4349,1018
19656,4349,3118
19657,4349,2407
19658,4350,4294
19659,4350,2907
19660,4350,2008
19661,4350,1949
19662,4350,14
19663,4351,2619
19664,4351,1644
19665,4351,476
19666,4351,2500
19667,4351,2171
19668,4352,4054
19669,4352,1550
19670,4352,863
19671,4352,483
19672,4352,4051
19673,4352,3602
19674,4353,3973
19675,4353,3930
19676,4353,147
19677,4353,1763
19678,4353,3895
19679,4354,1002
19680,4354,1470
19681,4354,2622
19682,4354,224
19683,4355,702
19684,4355,3367
19685,4355,3843
19686,4356,243
19687,4356,3012
19688,4356,1495
19689,4356,3146
19690,4356,184
19691,4357,634
19692,4357,187
19693,4357,2249
19694,4358,141
19695,4358,497
19696,4358,221
19697,4358,2268
19698,4359,3272
19699,4359,406
19700,4359,1430
19701,4359,4270
19702,4359,2007
19703,4360,3916
19704,4360,1502
19705,4360,4197
19706,4360,3626
19707,4360,3223
19708,4361,1831
19709,4361,3658
19710,4361,2110
19711,4362,884
19712,4362,4302
19713,4362,3999
19714,4362,603
19715,4362,479
19716,4362,1639
19717,4362,3839
19718,4363,664
19719,4363,3381
19720,4363,1296
19721,4363,3310
19722,4364,753
19723,4364,2366
19724,4364,1181
19725,4364,3231
19726,4364,582
19727,4365,1402
19728,4365,534
19729,4365,3725
19730,4366,2621
19731,4366,1421
19732,4366,232
19733,4366,2600
19734,4366,2573
19735,4367,3506
19736,4367,3694
19737,4367,2176
19738,4367,4238
19739,4367,292
19740,4368,3934
19741,4368,2370
19742,4368,1238
19743,4368,1507
19744,4369,823
19745,4369,1380
19746,4369,116
19747,4369,3401
19748,4369,4141
19749,4370,826
19750,4370,4217
19751,4370,3302
19752,4370,3889
19753,4371,951
19754,4371,1133
19755,4371,3405
19756,4371,1648
19757,4372,927
19758,4372,1785
19759,4372,2032
19760,4372,607
19761,4373,1347
19762,4373,2796
19763,4373,1986
19764,4373,3972
19765,4373,2076
19766,4374,629
19767,4374,706
19768,4374,2796
19769,4374,1427
19770,4374,3486
19771,4374,1349
19772,4375,3321
19773,4375,2829
19774,4375,1575
19775,4375,2051
19776,4375,1106
19777,4375,2515
19778,4376,3999
19779,4376,1729
19780,4376,3268
19781,4376,1489
19782,4377,71
19783,4377,4016
19784,4377,3419
19785,4377,3317
19786,4377,1578
19787,4378,1471
19788,4378,2103
19789,4378,3152
19790,4378,996
19791,4379,4374
19792,4379,725
19793,4379,1140
19794,4380,4133
19795,4380,1617
19796,4380,2647
19797,4381,1564
19798,4381,3025
19799,4381,656
19800,4381,713
19801,4382,3400
19802,4382,1371
19803,4382,179
19804,4382,1248
19805,4382,2054
19806,4382,1835
19807,4383,1351
19808,4383,1642
19809,4383,3017
19810,4383,2018
19811,4383,636
19812,4384,1639
19813,4384,4216
19814,4384,3689
19815,4384,229
19816,4384,3919
19817,4384,2325
19818,4385,1348
19819,4385,1745
19820,4385,3794
19821,4385,2472
19822,4385,3514
19823,4385,3874
19824,4386,2184
19825,4386,1123
19826,4386,2394
19827,4386,2783
19828,4387,1845
19829,4387,3634
19830,4387,4346
19831,4387,2742
19832,4388,3605
19833,4388,483
19834,4388,460
19835,4389,3111
19836,4389,2833
19837,4389,2738
19838,4389,3182
19839,4390,1289
19840,4390,2891
19841,4390,594
19842,4390,670
19843,4391,1711
19844,4391,2970
19845,4391,3737
19846,4391,2717
19847,4391,2896
19848,4392,1779
19849,4392,3838
19850,4392,2223
19851,4392,1249
19852,4393,4174
19853,4393,1890
19854,4393,1253
19855,4394,1746
19856,4394,412
19857,4394,1451
19858,4395,1328
19859,4395,4326
19860,4395,552
19861,4396,3257
19862,4396,2014
19863,4396,3037
19864,4396,3417
19865,4396,3172
19866,4397,2384
19867,4397,3270
19868,4397,2276
19869,4397,2636
19870,4398,2553
19871,4398,1181
19872,4398,3515
19873,4398,3905
19874,4399,2904
19875,4399,2738
19876,4399,1175
19877,4399,2722
19878,4399,4261
19879,4400,4031
19880,4400,278
19881,4400,2598
