id,characteristic_id,review_id,value
95849,16485,28850,4
95850,16486,28850,1
95851,16487,28850,3
95852,16488,28850,3
95853,16485,28851,5
95854,16486,28851,5
95855,16487,28851,4
95856,16488,28851,4
95857,16489,28852,4
95858,16489,28853,5
95859,16489,28854,4
95860,16490,28855,5
95861,16490,28856,4
95862,16490,28857,5
95863,16490,28858,3
95864,16490,28859,5
95865,16490,28860,3
95866,16490,28861,5
95867,16490,28862,5
95868,16490,28863,1
95869,16490,28864,2
95870,16490,28865,1
95871,16490,28866,3
95872,16490,28867,3
95873,16491,28868,4
95874,16491,28869,5
95875,16491,28870,3
95876,16491,28871,1
95877,16491,28872,5
95878,16491,28873,3
95879,16491,28874,5
95880,16491,28875,5
95881,16492,28876,4
95882,16493,28876,1
95883,16494,28876,4
95884,16495,28876,5
95885,16492,28877,1
95886,16493,28877,4
95887,16494,28877,3
95888,16495,28877,3
95889,16492,28878,2
95890,16493,28878,4
95891,16494,28878,3
95892,16495,28878,1
95893,16492,28879,4
95894,16493,28879,3
95895,16494,28879,4
95896,16495,28879,3
95897,16492,28880,1
95898,16493,28880,5
95899,16494,28880,3
95900,16495,28880,5
95901,16492,28881,1
95902,16493,28881,4
95903,16494,28881,1
95904,16495,28881,4
95905,16492,28882,2
95906,16493,28882,3
95907,16494,28882,2
95908,16495,28882,4
95909,16492,28883,4
95910,16493,28883,1
95911,16494,28883,3
95912,16495,28883,1
95913,16492,28884,2
95914,16493,28884,3
95915,16494,28884,5
95916,16495,28884,2
95917,16492,28885,3
95918,16493,28885,5
95919,16494,28885,5
95920,16495,28885,2
95921,16492,28886,2
95922,16493,28886,1
95923,16494,28886,3
95924,16495,28886,1
95925,16496,28887,1
95926,16497,28887,2
95927,16498,28887,5
95928,16499,28887,4
95929,16496,28888,2
95930,16497,28888,3
95931,16498,28888,1
95932,16499,28888,4
95933,16496,28889,3
95934,16497,28889,1
95935,16498,28889,5
95936,16499,28889,2
95937,16496,28890,4
95938,16497,28890,2
95939,16498,28890,2
95940,16499,28890,2
95941,16496,28891,3
95942,16497,28891,5
95943,16498,28891,1
95944,16499,28891,3
95945,16496,28892,3
95946,16497,28892,5
95947,16498,28892,3
95948,16499,28892,3
95949,16500,28893,2
95950,16501,28893,5
95951,16502,28893,1
95952,16503,28893,1
95953,16500,28894,4
95954,16501,28894,2
95955,16502,28894,2
95956,16503,28894,3
95957,16500,28895,4
95958,16501,28895,1
95959,16502,28895,4
95960,16503,28895,4
95961,16500,28896,5
95962,16501,28896,1
95963,16502,28896,3
95964,16503,28896,2
95965,16500,28897,5
95966,16501,28897,2
95967,16502,28897,5
95968,16503,28897,1
95969,16512,28898,4
95970,16513,28898,2
95971,16514,28898,3
95972,16515,28898,5
95973,16512,28899,3
95974,16513,28899,2
95975,16514,28899,1
95976,16515,28899,2
95977,16512,28900,1
95978,16513,28900,3
95979,16514,28900,4
95980,16515,28900,5
95981,16512,28901,5
95982,16513,28901,1
95983,16514,28901,3
95984,16515,28901,3
95985,16512,28902,5
95986,16513,28902,3
95987,16514,28902,2
95988,16515,28902,4
95989,16512,28903,2
95990,16513,28903,1
95991,16514,28903,4
95992,16515,28903,3
95993,16512,28904,1
95994,16513,28904,3
95995,16514,28904,2
95996,16515,28904,4
95997,16512,28905,3
95998,16513,28905,2
95999,16514,28905,5
96000,16515,28905,2
96001,16512,28906,1
96002,16513,28906,2
96003,16514,28906,4
96004,16515,28906,4
96005,16512,28907,2
96006,16513,28907,4
96007,16514,28907,2
96008,16515,28907,4
96009,16516,28908,5
96010,16517,28908,3
96011,16518,28908,5
96012,16519,28908,5
96013,16516,28909,1
96014,16517,28909,4
96015,16518,28909,2
96016,16519,28909,1
96017,16516,28910,3
96018,16517,28910,1
96019,16518,28910,2
96020,16519,28910,5
96021,16516,28911,2
96022,16517,28911,5
96023,16518,28911,1
96024,16519,28911,4
96025,16516,28912,1
96026,16517,28912,4
96027,16518,28912,4
96028,16519,28912,3
96029,16516,28913,2
96030,16517,28913,4
96031,16518,28913,3
96032,16519,28913,3
96033,16516,28914,2
96034,16517,28914,2
96035,16518,28914,3
96036,16519,28914,1
96037,16520,28915,2
96038,16521,28915,2
96039,16522,28915,4
96040,16523,28915,5
96041,16520,28916,3
96042,16521,28916,5
96043,16522,28916,4
96044,16523,28916,1
96045,16520,28917,3
96046,16521,28917,1
96047,16522,28917,5
96048,16523,28917,4
96049,16520,28918,5
96050,16521,28918,5
96051,16522,28918,3
96052,16523,28918,1
96053,16520,28919,1
96054,16521,28919,2
96055,16522,28919,5
96056,16523,28919,5
96057,16520,28920,2
96058,16521,28920,4
96059,16522,28920,3
96060,16523,28920,4
96061,16520,28921,1
96062,16521,28921,4
96063,16522,28921,3
96064,16523,28921,3
96065,16524,28922,4
96066,16525,28922,5
96067,16526,28922,5
96068,16527,28922,4
96069,16524,28923,3
96070,16525,28923,3
96071,16526,28923,1
96072,16527,28923,1
96073,16524,28924,5
96074,16525,28924,2
96075,16526,28924,2
96076,16527,28924,3
96077,16528,28925,3
96078,16529,28925,1
96079,16530,28925,5
96080,16531,28925,5
96081,16528,28926,1
96082,16529,28926,2
96083,16530,28926,3
96084,16531,28926,1
96085,16528,28927,4
96086,16529,28927,3
96087,16530,28927,2
96088,16531,28927,3
96089,16532,28928,5
96090,16533,28928,4
96091,16534,28928,1
96092,16535,28928,3
96093,16532,28929,3
96094,16533,28929,4
96095,16534,28929,4
96096,16535,28929,3
96097,16536,28930,5
96098,16537,28930,5
96099,16538,28930,1
96100,16539,28930,4
96101,16540,28931,3
96102,16540,28932,4
96103,16540,28933,4
96104,16541,28934,4
96105,16542,28934,1
96106,16543,28934,5
96107,16544,28934,4
96108,16541,28935,2
96109,16542,28935,2
96110,16543,28935,4
96111,16544,28935,4
96112,16541,28936,3
96113,16542,28936,3
96114,16543,28936,1
96115,16544,28936,4
96116,16545,28937,3
96117,16546,28937,5
96118,16547,28937,1
96119,16548,28937,1
96120,16545,28938,3
96121,16546,28938,5
96122,16547,28938,3
96123,16548,28938,1
96124,16545,28939,4
96125,16546,28939,4
96126,16547,28939,4
96127,16548,28939,4
96128,16545,28940,2
96129,16546,28940,1
96130,16547,28940,1
96131,16548,28940,4
96132,16545,28941,5
96133,16546,28941,2
96134,16547,28941,1
96135,16548,28941,5
96136,16545,28942,1
96137,16546,28942,4
96138,16547,28942,2
96139,16548,28942,1
96140,16545,28943,5
96141,16546,28943,1
96142,16547,28943,3
96143,16548,28943,5
96144,16545,28944,2
96145,16546,28944,2
96146,16547,28944,3
96147,16548,28944,4
96148,16545,28945,1
96149,16546,28945,2
96150,16547,28945,3
96151,16548,28945,5
96152,16545,28946,5
96153,16546,28946,5
96154,16547,28946,3
96155,16548,28946,5
96156,16545,28947,3
96157,16546,28947,2
96158,16547,28947,2
96159,16548,28947,1
96160,16545,28948,5
96161,16546,28948,5
96162,16547,28948,1
96163,16548,28948,4
96164,16545,28949,4
96165,16546,28949,2
96166,16547,28949,5
96167,16548,28949,1
96168,16545,28950,3
96169,16546,28950,4
96170,16547,28950,2
96171,16548,28950,3
96172,16549,28951,4
96173,16549,28952,2
96174,16549,28953,5
96175,16549,28954,3
96176,16549,28955,2
96177,16549,28956,4
96178,16549,28957,2
96179,16550,28958,1
96180,16551,28958,2
96181,16552,28958,5
96182,16553,28958,2
96183,16550,28959,5
96184,16551,28959,5
96185,16552,28959,2
96186,16553,28959,3
96187,16550,28960,3
96188,16551,28960,2
96189,16552,28960,1
96190,16553,28960,1
96191,16550,28961,5
96192,16551,28961,2
96193,16552,28961,2
96194,16553,28961,2
96195,16550,28962,3
96196,16551,28962,3
96197,16552,28962,4
96198,16553,28962,1
96199,16554,28963,5
96200,16555,28963,5
96201,16556,28963,2
96202,16557,28963,2
96203,16554,28964,4
96204,16555,28964,3
96205,16556,28964,5
96206,16557,28964,4
96207,16554,28965,5
96208,16555,28965,3
96209,16556,28965,3
96210,16557,28965,5
96211,16554,28966,2
96212,16555,28966,4
96213,16556,28966,1
96214,16557,28966,2
96215,16558,28967,5
96216,16559,28967,5
96217,16560,28967,3
96218,16561,28967,2
96219,16558,28968,5
96220,16559,28968,2
96221,16560,28968,2
96222,16561,28968,4
96223,16558,28969,4
96224,16559,28969,5
96225,16560,28969,1
96226,16561,28969,1
96227,16558,28970,5
96228,16559,28970,3
96229,16560,28970,5
96230,16561,28970,3
96231,16562,28971,4
96232,16563,28971,2
96233,16564,28971,2
96234,16565,28971,3
96235,16562,28972,1
96236,16563,28972,1
96237,16564,28972,2
96238,16565,28972,4
96239,16566,28973,2
96240,16567,28973,2
96241,16568,28973,2
96242,16569,28973,1
96243,16566,28974,3
96244,16567,28974,1
96245,16568,28974,2
96246,16569,28974,1
96247,16566,28975,4
96248,16567,28975,1
96249,16568,28975,3
96250,16569,28975,1
96251,16566,28976,2
96252,16567,28976,2
96253,16568,28976,5
96254,16569,28976,5
96255,16566,28977,2
96256,16567,28977,1
96257,16568,28977,1
96258,16569,28977,2
96259,16566,28978,2
96260,16567,28978,1
96261,16568,28978,4
96262,16569,28978,5
96263,16570,28979,3
96264,16571,28979,1
96265,16572,28979,5
96266,16573,28979,4
96267,16570,28980,5
96268,16571,28980,2
96269,16572,28980,3
96270,16573,28980,1
96271,16570,28981,5
96272,16571,28981,3
96273,16572,28981,4
96274,16573,28981,4
96275,16570,28982,1
96276,16571,28982,3
96277,16572,28982,1
96278,16573,28982,5
96279,16570,28983,2
96280,16571,28983,1
96281,16572,28983,3
96282,16573,28983,3
96283,16570,28984,5
96284,16571,28984,3
96285,16572,28984,3
96286,16573,28984,2
96287,16570,28985,1
96288,16571,28985,5
96289,16572,28985,2
96290,16573,28985,3
96291,16574,28986,2
96292,16575,28986,4
96293,16576,28986,3
96294,16577,28986,1
96295,16574,28987,1
96296,16575,28987,3
96297,16576,28987,5
96298,16577,28987,3
96299,16578,28988,4
96300,16579,28988,3
96301,16580,28988,2
96302,16581,28988,5
96303,16578,28989,2
96304,16579,28989,2
96305,16580,28989,2
96306,16581,28989,5
96307,16578,28990,4
96308,16579,28990,4
96309,16580,28990,3
96310,16581,28990,5
96311,16578,28991,4
96312,16579,28991,1
96313,16580,28991,5
96314,16581,28991,3
96315,16578,28992,3
96316,16579,28992,3
96317,16580,28992,2
96318,16581,28992,3
96319,16578,28993,4
96320,16579,28993,1
96321,16580,28993,1
96322,16581,28993,1
96323,16582,28994,3
96324,16583,28994,5
96325,16584,28994,4
96326,16585,28994,1
96327,16586,28995,1
96328,16586,28996,1
96329,16586,28997,1
96330,16586,28998,5
96331,16586,28999,3
96332,16586,29000,2
96333,16587,29001,1
96334,16588,29002,3
96335,16588,29003,3
96336,16588,29004,4
96337,16588,29005,4
96338,16588,29006,3
96339,16588,29007,3
96340,16588,29008,3
96341,16589,29009,5
96342,16589,29010,3
96343,16589,29011,1
96344,16589,29012,3
96345,16589,29013,3
96346,16589,29014,3
96347,16590,29015,3
96348,16591,29015,3
96349,16592,29015,3
96350,16593,29015,1
96351,16590,29016,4
96352,16591,29016,3
96353,16592,29016,2
96354,16593,29016,1
96355,16590,29017,4
96356,16591,29017,3
96357,16592,29017,2
96358,16593,29017,3
96359,16594,29018,2
96360,16595,29018,3
96361,16596,29018,1
96362,16597,29018,1
96363,16594,29019,2
96364,16595,29019,3
96365,16596,29019,5
96366,16597,29019,5
96367,16594,29020,1
96368,16595,29020,3
96369,16596,29020,1
96370,16597,29020,4
96371,16594,29021,3
96372,16595,29021,1
96373,16596,29021,5
96374,16597,29021,3
96375,16594,29022,1
96376,16595,29022,2
96377,16596,29022,1
96378,16597,29022,5
96379,16594,29023,4
96380,16595,29023,3
96381,16596,29023,1
96382,16597,29023,2
96383,16594,29024,2
96384,16595,29024,4
96385,16596,29024,1
96386,16597,29024,1
96387,16598,29025,5
96388,16599,29025,2
96389,16600,29025,1
96390,16601,29025,3
96391,16598,29026,1
96392,16599,29026,1
96393,16600,29026,4
96394,16601,29026,4
96395,16598,29027,5
96396,16599,29027,3
96397,16600,29027,4
96398,16601,29027,3
96399,16598,29028,2
96400,16599,29028,2
96401,16600,29028,1
96402,16601,29028,1
96403,16598,29029,4
96404,16599,29029,2
96405,16600,29029,1
96406,16601,29029,1
96407,16598,29030,5
96408,16599,29030,5
96409,16600,29030,3
96410,16601,29030,2
96411,16598,29031,5
96412,16599,29031,1
96413,16600,29031,2
96414,16601,29031,3
96415,16598,29032,4
96416,16599,29032,5
96417,16600,29032,3
96418,16601,29032,2
96419,16598,29033,2
96420,16599,29033,2
96421,16600,29033,1
96422,16601,29033,2
96423,16602,29034,1
96424,16603,29034,1
96425,16604,29034,2
96426,16605,29034,5
96427,16602,29035,2
96428,16603,29035,2
96429,16604,29035,4
96430,16605,29035,5
96431,16606,29036,2
96432,16606,29037,5
96433,16606,29038,2
96434,16606,29039,1
96435,16606,29040,1
96436,16606,29041,4
96437,16606,29042,3
96438,16607,29043,4
96439,16608,29043,1
96440,16609,29043,5
96441,16610,29043,1
96442,16607,29044,2
96443,16608,29044,5
96444,16609,29044,4
96445,16610,29044,4
96446,16607,29045,1
96447,16608,29045,3
96448,16609,29045,1
96449,16610,29045,1
96450,16607,29046,4
96451,16608,29046,4
96452,16609,29046,3
96453,16610,29046,1
96454,16611,29047,3
96455,16612,29047,3
96456,16613,29047,4
96457,16614,29047,5
96458,16611,29048,1
96459,16612,29048,4
96460,16613,29048,1
96461,16614,29048,4
96462,16611,29049,3
96463,16612,29049,3
96464,16613,29049,4
96465,16614,29049,1
96466,16611,29050,4
96467,16612,29050,5
96468,16613,29050,5
96469,16614,29050,1
96470,16611,29051,2
96471,16612,29051,1
96472,16613,29051,4
96473,16614,29051,5
96474,16611,29052,2
96475,16612,29052,1
96476,16613,29052,3
96477,16614,29052,3
96478,16611,29053,2
96479,16612,29053,5
96480,16613,29053,1
96481,16614,29053,1
96482,16611,29054,4
96483,16612,29054,4
96484,16613,29054,3
96485,16614,29054,5
96486,16611,29055,4
96487,16612,29055,2
96488,16613,29055,5
96489,16614,29055,4
96490,16611,29056,1
96491,16612,29056,2
96492,16613,29056,5
96493,16614,29056,4
96494,16611,29057,1
96495,16612,29057,4
96496,16613,29057,1
96497,16614,29057,5
96498,16611,29058,3
96499,16612,29058,4
96500,16613,29058,3
96501,16614,29058,5
96502,16611,29059,4
96503,16612,29059,4
96504,16613,29059,5
96505,16614,29059,3
96506,16611,29060,4
96507,16612,29060,4
96508,16613,29060,2
96509,16614,29060,5
96510,16611,29061,3
96511,16612,29061,3
96512,16613,29061,3
96513,16614,29061,1
96514,16611,29062,1
96515,16612,29062,3
96516,16613,29062,5
96517,16614,29062,2
96518,16611,29063,2
96519,16612,29063,5
96520,16613,29063,2
96521,16614,29063,2
96522,16611,29064,1
96523,16612,29064,2
96524,16613,29064,3
96525,16614,29064,5
96526,16615,29065,2
96527,16616,29065,5
96528,16617,29065,3
96529,16618,29065,2
96530,16615,29066,5
96531,16616,29066,2
96532,16617,29066,3
96533,16618,29066,3
96534,16615,29067,2
96535,16616,29067,2
96536,16617,29067,1
96537,16618,29067,3
96538,16615,29068,1
96539,16616,29068,1
96540,16617,29068,1
96541,16618,29068,1
96542,16615,29069,4
96543,16616,29069,3
96544,16617,29069,4
96545,16618,29069,4
96546,16615,29070,1
96547,16616,29070,5
96548,16617,29070,3
96549,16618,29070,3
96550,16615,29071,2
96551,16616,29071,3
96552,16617,29071,4
96553,16618,29071,4
96554,16615,29072,5
96555,16616,29072,1
96556,16617,29072,4
96557,16618,29072,1
96558,16615,29073,1
96559,16616,29073,5
96560,16617,29073,1
96561,16618,29073,2
96562,16615,29074,5
96563,16616,29074,2
96564,16617,29074,4
96565,16618,29074,5
96566,16615,29075,2
96567,16616,29075,4
96568,16617,29075,1
96569,16618,29075,2
96570,16619,29076,3
96571,16620,29076,4
96572,16621,29076,1
96573,16622,29076,4
96574,16619,29077,3
96575,16620,29077,3
96576,16621,29077,1
96577,16622,29077,1
96578,16619,29078,3
96579,16620,29078,5
96580,16621,29078,5
96581,16622,29078,1
96582,16619,29079,5
96583,16620,29079,5
96584,16621,29079,2
96585,16622,29079,4
96586,16627,29080,2
96587,16628,29080,2
96588,16629,29080,3
96589,16630,29080,3
96590,16627,29081,1
96591,16628,29081,2
96592,16629,29081,1
96593,16630,29081,5
96594,16627,29082,2
96595,16628,29082,2
96596,16629,29082,1
96597,16630,29082,5
96598,16627,29083,5
96599,16628,29083,1
96600,16629,29083,1
96601,16630,29083,5
96602,16627,29084,2
96603,16628,29084,2
96604,16629,29084,1
96605,16630,29084,1
96606,16627,29085,5
96607,16628,29085,4
96608,16629,29085,4
96609,16630,29085,2
96610,16627,29086,1
96611,16628,29086,2
96612,16629,29086,5
96613,16630,29086,1
96614,16627,29087,1
96615,16628,29087,2
96616,16629,29087,3
96617,16630,29087,1
96618,16627,29088,3
96619,16628,29088,5
96620,16629,29088,5
96621,16630,29088,3
96622,16627,29089,4
96623,16628,29089,2
96624,16629,29089,4
96625,16630,29089,3
96626,16631,29090,4
96627,16631,29091,1
96628,16631,29092,1
96629,16631,29093,2
96630,16631,29094,1
96631,16631,29095,2
96632,16631,29096,1
96633,16631,29097,2
96634,16631,29098,3
96635,16631,29099,5
96636,16632,29100,1
96637,16632,29101,1
96638,16632,29102,4
96639,16632,29103,5
96640,16633,29104,3
96641,16634,29105,1
96642,16635,29105,2
96643,16636,29105,4
96644,16637,29105,1
96645,16634,29106,2
96646,16635,29106,1
96647,16636,29106,1
96648,16637,29106,2
96649,16634,29107,1
96650,16635,29107,4
96651,16636,29107,2
96652,16637,29107,4
96653,16634,29108,3
96654,16635,29108,1
96655,16636,29108,1
96656,16637,29108,2
96657,16634,29109,2
96658,16635,29109,4
96659,16636,29109,2
96660,16637,29109,3
96661,16634,29110,3
96662,16635,29110,5
96663,16636,29110,2
96664,16637,29110,1
96665,16638,29111,1
96666,16639,29111,4
96667,16640,29111,5
96668,16641,29111,5
96669,16638,29112,4
96670,16639,29112,3
96671,16640,29112,1
96672,16641,29112,1
96673,16638,29113,3
96674,16639,29113,2
96675,16640,29113,3
96676,16641,29113,5
96677,16638,29114,5
96678,16639,29114,1
96679,16640,29114,2
96680,16641,29114,2
96681,16642,29115,1
96682,16643,29115,2
96683,16644,29115,2
96684,16645,29115,5
96685,16642,29116,2
96686,16643,29116,4
96687,16644,29116,3
96688,16645,29116,4
96689,16642,29117,2
96690,16643,29117,2
96691,16644,29117,4
96692,16645,29117,5
96693,16642,29118,1
96694,16643,29118,1
96695,16644,29118,3
96696,16645,29118,1
96697,16646,29119,5
96698,16647,29119,4
96699,16648,29119,1
96700,16649,29119,4
96701,16646,29120,1
96702,16647,29120,2
96703,16648,29120,1
96704,16649,29120,4
96705,16646,29121,2
96706,16647,29121,4
96707,16648,29121,4
96708,16649,29121,3
96709,16646,29122,3
96710,16647,29122,2
96711,16648,29122,4
96712,16649,29122,2
96713,16646,29123,3
96714,16647,29123,2
96715,16648,29123,3
96716,16649,29123,2
96717,16646,29124,3
96718,16647,29124,5
96719,16648,29124,2
96720,16649,29124,4
96721,16646,29125,4
96722,16647,29125,1
96723,16648,29125,2
96724,16649,29125,3
96725,16646,29126,3
96726,16647,29126,2
96727,16648,29126,3
96728,16649,29126,3
96729,16650,29127,2
96730,16650,29128,1
96731,16650,29129,2
96732,16650,29130,5
96733,16650,29131,2
96734,16651,29132,3
96735,16651,29133,5
96736,16651,29134,1
96737,16651,29135,4
96738,16651,29136,2
96739,16651,29137,2
96740,16651,29138,3
96741,16651,29139,1
96742,16651,29140,5
96743,16651,29141,1
96744,16652,29142,5
96745,16652,29143,1
96746,16653,29144,4
96747,16653,29145,3
96748,16653,29146,2
96749,16653,29147,3
96750,16653,29148,4
96751,16653,29149,4
96752,16653,29150,4
96753,16654,29151,3
96754,16655,29151,5
96755,16656,29151,3
96756,16657,29151,4
96757,16658,29152,5
96758,16659,29152,5
96759,16660,29152,3
96760,16661,29152,4
96761,16658,29153,5
96762,16659,29153,4
96763,16660,29153,3
96764,16661,29153,4
96765,16658,29154,4
96766,16659,29154,4
96767,16660,29154,5
96768,16661,29154,4
96769,16658,29155,2
96770,16659,29155,3
96771,16660,29155,2
96772,16661,29155,2
96773,16658,29156,1
96774,16659,29156,4
96775,16660,29156,5
96776,16661,29156,2
96777,16662,29157,4
96778,16663,29157,3
96779,16664,29157,5
96780,16665,29157,3
96781,16662,29158,4
96782,16663,29158,1
96783,16664,29158,1
96784,16665,29158,5
96785,16662,29159,4
96786,16663,29159,4
96787,16664,29159,3
96788,16665,29159,2
96789,16666,29160,3
96790,16667,29160,1
96791,16668,29160,1
96792,16669,29160,2
96793,16666,29161,5
96794,16667,29161,5
96795,16668,29161,3
96796,16669,29161,5
96797,16666,29162,3
96798,16667,29162,4
96799,16668,29162,3
96800,16669,29162,2
96801,16670,29163,3
96802,16671,29163,3
96803,16672,29163,1
96804,16673,29163,1
96805,16670,29164,4
96806,16671,29164,4
96807,16672,29164,4
96808,16673,29164,4
96809,16670,29165,4
96810,16671,29165,1
96811,16672,29165,3
96812,16673,29165,5
96813,16670,29166,3
96814,16671,29166,4
96815,16672,29166,4
96816,16673,29166,5
96817,16670,29167,2
96818,16671,29167,3
96819,16672,29167,4
96820,16673,29167,1
96821,16670,29168,3
96822,16671,29168,4
96823,16672,29168,1
96824,16673,29168,1
96825,16670,29169,4
96826,16671,29169,1
96827,16672,29169,5
96828,16673,29169,4
96829,16674,29170,2
96830,16675,29170,2
96831,16676,29170,3
96832,16677,29170,4
96833,16674,29171,3
96834,16675,29171,5
96835,16676,29171,5
96836,16677,29171,3
96837,16674,29172,1
96838,16675,29172,2
96839,16676,29172,3
96840,16677,29172,1
96841,16674,29173,5
96842,16675,29173,1
96843,16676,29173,1
96844,16677,29173,4
96845,16674,29174,1
96846,16675,29174,5
96847,16676,29174,2
96848,16677,29174,3
96849,16678,29175,2
96850,16679,29175,5
96851,16680,29175,2
96852,16681,29175,1
96853,16682,29176,5
96854,16683,29176,4
96855,16684,29176,4
96856,16685,29176,5
96857,16682,29177,3
96858,16683,29177,3
96859,16684,29177,5
96860,16685,29177,4
96861,16686,29178,1
96862,16687,29178,4
96863,16688,29178,2
96864,16689,29178,4
96865,16690,29179,3
96866,16691,29179,2
96867,16692,29179,3
96868,16693,29179,2
96869,16690,29180,4
96870,16691,29180,3
96871,16692,29180,2
96872,16693,29180,3
96873,16690,29181,4
96874,16691,29181,1
96875,16692,29181,5
96876,16693,29181,1
96877,16690,29182,5
96878,16691,29182,2
96879,16692,29182,1
96880,16693,29182,3
96881,16694,29183,5
96882,16694,29184,4
96883,16694,29185,2
96884,16694,29186,1
96885,16694,29187,5
96886,16694,29188,4
96887,16699,29189,5
96888,16700,29189,1
96889,16701,29189,5
96890,16702,29189,4
96891,16699,29190,4
96892,16700,29190,5
96893,16701,29190,2
96894,16702,29190,3
96895,16699,29191,2
96896,16700,29191,3
96897,16701,29191,4
96898,16702,29191,5
96899,16699,29192,2
96900,16700,29192,2
96901,16701,29192,2
96902,16702,29192,2
96903,16699,29193,2
96904,16700,29193,2
96905,16701,29193,5
96906,16702,29193,4
96907,16699,29194,2
96908,16700,29194,2
96909,16701,29194,5
96910,16702,29194,4
96911,16699,29195,5
96912,16700,29195,1
96913,16701,29195,4
96914,16702,29195,1
96915,16699,29196,3
96916,16700,29196,1
96917,16701,29196,5
96918,16702,29196,4
96919,16703,29197,1
96920,16703,29198,2
96921,16703,29199,4
96922,16703,29200,1
96923,16703,29201,2
96924,16703,29202,2
96925,16703,29203,5
96926,16703,29204,2
96927,16703,29205,3
96928,16703,29206,2
96929,16703,29207,5
96930,16703,29208,2
96931,16703,29209,3
96932,16703,29210,5
96933,16703,29211,5
96934,16704,29212,3
96935,16704,29213,2
96936,16705,29214,4
96937,16706,29214,5
96938,16707,29214,2
96939,16708,29214,5
96940,16709,29215,1
96941,16710,29215,1
96942,16711,29215,2
96943,16712,29215,3
96944,16709,29216,5
96945,16710,29216,4
96946,16711,29216,3
96947,16712,29216,4
96948,16709,29217,4
96949,16710,29217,3
96950,16711,29217,2
96951,16712,29217,1
96952,16709,29218,3
96953,16710,29218,4
96954,16711,29218,3
96955,16712,29218,4
96956,16713,29219,3
96957,16714,29219,1
96958,16715,29219,4
96959,16716,29219,1
96960,16713,29220,5
96961,16714,29220,4
96962,16715,29220,3
96963,16716,29220,3
96964,16713,29221,4
96965,16714,29221,3
96966,16715,29221,2
96967,16716,29221,2
96968,16713,29222,4
96969,16714,29222,4
96970,16715,29222,4
96971,16716,29222,1
96972,16713,29223,3
96973,16714,29223,3
96974,16715,29223,1
96975,16716,29223,3
96976,16713,29224,3
96977,16714,29224,2
96978,16715,29224,2
96979,16716,29224,5
96980,16713,29225,1
96981,16714,29225,4
96982,16715,29225,1
96983,16716,29225,2
96984,16717,29226,5
96985,16718,29226,5
96986,16719,29226,1
96987,16720,29226,2
96988,16717,29227,5
96989,16718,29227,1
96990,16719,29227,4
96991,16720,29227,3
96992,16717,29228,4
96993,16718,29228,1
96994,16719,29228,4
96995,16720,29228,4
96996,16717,29229,4
96997,16718,29229,4
96998,16719,29229,1
96999,16720,29229,2
97000,16721,29230,4
97001,16722,29231,4
97002,16723,29231,2
97003,16724,29231,5
97004,16725,29231,4
97005,16722,29232,2
97006,16723,29232,2
97007,16724,29232,3
97008,16725,29232,4
97009,16726,29233,2
97010,16727,29233,3
97011,16728,29233,2
97012,16729,29233,4
97013,16726,29234,3
97014,16727,29234,4
97015,16728,29234,1
97016,16729,29234,3
97017,16726,29235,1
97018,16727,29235,2
97019,16728,29235,1
97020,16729,29235,1
97021,16726,29236,3
97022,16727,29236,1
97023,16728,29236,1
97024,16729,29236,4
97025,16726,29237,3
97026,16727,29237,4
97027,16728,29237,2
97028,16729,29237,1
97029,16726,29238,5
97030,16727,29238,3
97031,16728,29238,4
97032,16729,29238,3
97033,16726,29239,2
97034,16727,29239,4
97035,16728,29239,2
97036,16729,29239,1
97037,16726,29240,3
97038,16727,29240,1
97039,16728,29240,4
97040,16729,29240,5
97041,16726,29241,1
97042,16727,29241,3
97043,16728,29241,5
97044,16729,29241,1
97045,16726,29242,3
97046,16727,29242,3
97047,16728,29242,4
97048,16729,29242,2
97049,16730,29243,4
97050,16731,29243,5
97051,16732,29243,4
97052,16733,29243,4
97053,16730,29244,3
97054,16731,29244,5
97055,16732,29244,3
97056,16733,29244,5
97057,16730,29245,2
97058,16731,29245,4
97059,16732,29245,2
97060,16733,29245,2
97061,16730,29246,2
97062,16731,29246,5
97063,16732,29246,3
97064,16733,29246,2
97065,16734,29247,3
97066,16735,29247,1
97067,16736,29247,1
97068,16737,29247,3
97069,16734,29248,4
97070,16735,29248,3
97071,16736,29248,4
97072,16737,29248,1
97073,16734,29249,5
97074,16735,29249,3
97075,16736,29249,5
97076,16737,29249,1
97077,16734,29250,3
97078,16735,29250,1
97079,16736,29250,2
97080,16737,29250,2
97081,16734,29251,4
97082,16735,29251,4
97083,16736,29251,4
97084,16737,29251,4
97085,16734,29252,3
97086,16735,29252,3
97087,16736,29252,1
97088,16737,29252,5
97089,16734,29253,5
97090,16735,29253,2
97091,16736,29253,2
97092,16737,29253,2
97093,16734,29254,2
97094,16735,29254,3
97095,16736,29254,2
97096,16737,29254,5
97097,16734,29255,2
97098,16735,29255,4
97099,16736,29255,4
97100,16737,29255,1
97101,16734,29256,5
97102,16735,29256,1
97103,16736,29256,4
97104,16737,29256,5
97105,16734,29257,2
97106,16735,29257,3
97107,16736,29257,5
97108,16737,29257,4
97109,16734,29258,1
97110,16735,29258,4
97111,16736,29258,5
97112,16737,29258,5
97113,16734,29259,3
97114,16735,29259,5
97115,16736,29259,1
97116,16737,29259,3
97117,16738,29260,1
97118,16739,29260,1
97119,16740,29260,1
