id,productId,name,sale_price,original_price,default_style
11215,5731,Black,null,0,1
11216,5731,Teal,null,0,0
11217,5733,Salmon,null,942,1
11218,5733,Turquoise,null,715,0
11219,5733,Azure,5,942,0
11220,5733,Orange,null,942,0
11221,5733,Teal,null,942,0
11222,5736,Sky blue,null,272,1
11223,5738,Magenta,null,601,1
11224,5738,Violet,null,601,0
11225,5738,Indigo,null,601,0
11226,5739,Red,null,454,1
11227,5739,Silver,null,454,0
11228,5741,Plum,null,86,1
11229,5741,Teal,null,86,0
11230,5741,Tan,null,86,0
11231,5741,Purple,null,86,0
11232,5741,Salmon,30,86,0
11233,5742,Plum,null,676,1
11234,5742,Violet,null,550,0
11235,5742,Maroon,null,550,0
11236,5743,Silver,null,99,1
11237,5743,Yellow,null,99,0
11238,5743,Azure,null,99,0
11239,5743,Purple,null,99,0
11240,5744,Lime,null,601,1
11241,5744,Grey,null,601,0
11242,5745,Grey,null,450,1
11243,5747,Green,null,990,1
11244,5747,Indigo,null,990,0
11245,5748,Gold,null,732,1
11246,5751,Cyan,48,343,1
11247,5752,Olive,null,775,1
11248,5752,Turquoise,null,775,0
11249,5752,Maroon,null,775,0
11250,5752,Orchid,null,475,0
11251,5753,Salmon,null,10,1
11252,5753,Pink,null,10,0
11253,5755,Red,118,121,1
11254,5755,Olive,null,121,0
11255,5755,Orchid,null,121,0
11256,5756,Purple,null,968,1
11257,5758,Lime,null,527,1
11258,5759,Pink,null,975,1
11259,5760,Ivory,null,1376,1
11260,5761,Orchid,680,995,1
11261,5761,White,930,995,0
11262,5762,Lavender,null,475,1
11263,5762,Lavender,null,475,0
11264,5762,Plum,null,475,0
11265,5762,Lavender,null,475,0
11266,5762,Azure,null,475,0
11267,5764,Lavender,null,135,1
11268,5764,Teal,null,135,0
11269,5764,Grey,null,135,0
11270,5765,Grey,null,610,1
11271,5765,Plum,null,952,0
11272,5767,Yellow,null,724,1
11273,5767,Plum,null,724,0
11274,5767,Pink,null,724,0
11275,5768,Salmon,null,382,1
11276,5768,Azure,null,503,0
11277,5768,Turquoise,null,503,0
11278,5768,Lavender,null,433,0
11279,5769,Grey,null,664,1
11280,5770,Red,null,958,1
11281,5771,Maroon,null,115,1
11282,5771,Mint green,null,115,0
11283,5772,Teal,null,2,1
11284,5772,Lime,null,2,0
11285,5773,Black,null,86,1
11286,5773,Sky blue,null,86,0
11287,5773,Tan,null,86,0
11288,5774,Yellow,null,251,1
11289,5774,Grey,null,251,0
11290,5775,Yellow,null,833,1
11291,5775,Lavender,421,833,0
11292,5775,Lavender,null,833,0
11293,5775,Gold,null,833,0
11294,5775,Sky blue,585,833,0
11295,5775,Indigo,null,1190,0
11296,5776,Tan,null,684,1
11297,5777,Tan,null,87,1
11298,5777,Silver,null,87,0
11299,5777,Black,null,87,0
11300,5778,Green,119,295,1
11301,5778,Maroon,null,295,0
11302,5779,Azure,null,378,1
11303,5779,Orange,null,378,0
11304,5779,Tan,null,378,0
11305,5779,Red,null,378,0
11306,5780,Cyan,null,91,1
11307,5780,Silver,null,98,0
11308,5780,Black,null,91,0
11309,5782,Maroon,null,841,1
11310,5782,Salmon,null,691,0
11311,5783,Tan,null,464,1
11312,5784,Tan,null,229,1
11313,5784,Red,null,124,0
11314,5785,Blue,null,301,1
11315,5786,Teal,null,288,1
11316,5786,Teal,null,288,0
11317,5787,Magenta,null,121,1
11318,5788,Turquoise,null,958,1
11319,5788,Magenta,null,958,0
11320,5789,Red,null,837,1
11321,5789,Purple,null,837,0
11322,5789,Olive,null,837,0
11323,5789,Gold,null,837,0
11324,5791,Orchid,null,209,1
11325,5791,Cyan,null,209,0
11326,5791,Fuchsia,null,209,0
11327,5793,Cyan,null,928,1
11328,5793,Turquoise,null,928,0
11329,5793,Blue,null,928,0
11330,5793,Pink,null,928,0
11331,5794,Fuchsia,null,8,1
11332,5795,Red,null,244,1
11333,5796,Grey,null,848,1
11334,5796,Lavender,null,848,0
11335,5796,Blue,null,848,0
11336,5798,Grey,null,913,1
11337,5798,Turquoise,null,913,0
11338,5799,Olive,null,285,1
11339,5799,Plum,null,285,0
11340,5800,Orange,null,67,1
11341,5800,White,null,67,0
11342,5800,Purple,null,67,0
11343,5800,Ivory,null,67,0
11344,5801,Yellow,null,16,1
11345,5802,Lavender,null,157,1
11346,5802,Maroon,null,157,0
11347,5803,Lavender,null,66,1
11348,5803,Mint green,49,55,0
11349,5803,Pink,null,55,0
11350,5805,Pink,null,267,1
11351,5805,Green,null,215,0
11352,5805,Tan,null,215,0
11353,5806,Red,null,369,1
11354,5806,Mint green,null,369,0
11355,5808,Tan,24,238,1
11356,5810,Turquoise,null,122,1
11357,5810,Lime,null,122,0
11358,5811,Plum,null,191,1
11359,5812,Mint green,null,165,1
11360,5812,Green,null,165,0
11361,5812,Grey,null,165,0
11362,5812,Blue,null,165,0
11363,5813,Red,null,546,1
11364,5814,Yellow,null,84,1
11365,5814,Ivory,null,98,0
11366,5814,Turquoise,null,91,0
11367,5814,Azure,null,91,0
11368,5815,Salmon,null,57,1
11369,5815,Blue,null,57,0
11370,5815,Orchid,null,57,0
11371,5817,Pink,72,209,1
11372,5817,Silver,null,260,0
11373,5817,Ivory,null,209,0
11374,5817,Purple,null,209,0
11375,5817,Pink,null,209,0
11376,5818,Indigo,null,573,1
11377,5819,Tan,null,94,1
11378,5819,Red,null,94,0
11379,5819,Purple,null,94,0
11380,5820,Violet,null,694,1
11381,5820,Plum,null,694,0
11382,5820,Lime,606,694,0
11383,5820,Lime,null,694,0
11384,5821,Ivory,2,19,1
11385,5821,Ivory,null,19,0
11386,5821,Violet,null,19,0
11387,5821,Cyan,null,19,0
11388,5822,Grey,null,11,1
11389,5822,Salmon,null,11,0
11390,5822,Tan,null,11,0
11391,5824,Green,null,498,1
11392,5824,Red,null,498,0
11393,5824,Azure,null,498,0
11394,5824,Red,null,498,0
11395,5824,Maroon,null,498,0
11396,5824,Ivory,null,449,0
11397,5825,Red,null,604,1
11398,5825,Black,null,604,0
11399,5826,Gold,30,60,1
11400,5826,Gold,null,60,0
11401,5826,Maroon,null,60,0
11402,5827,Red,null,867,1
11403,5829,Fuchsia,null,832,1
11404,5830,Orange,null,675,1
11405,5830,Tan,555,675,0
11406,5832,Ivory,null,104,1
11407,5832,Mint green,null,104,0
11408,5833,Plum,null,77,1
11409,5835,Fuchsia,null,969,1
11410,5835,Blue,null,969,0
11411,5835,Sky blue,null,969,0
11412,5835,Plum,null,969,0
11413,5837,Turquoise,null,617,1
11414,5837,Teal,null,617,0
11415,5838,Blue,null,302,1
11416,5838,Orchid,null,302,0
11417,5839,Plum,null,335,1
11418,5839,Pink,null,335,0
11419,5839,Tan,220,335,0
11420,5839,Orchid,null,219,0
11421,5841,Lime,null,289,1
11422,5841,Yellow,null,289,0
11423,5843,White,null,406,1
11424,5843,Grey,null,406,0
11425,5843,Lavender,null,406,0
11426,5844,Gold,null,183,1
11427,5844,Orange,null,183,0
11428,5844,Yellow,null,183,0
11429,5844,Cyan,null,183,0
11430,5845,Violet,null,539,1
11431,5845,Cyan,null,539,0
11432,5846,Maroon,null,781,1
11433,5846,Violet,null,781,0
11434,5847,White,null,469,1
11435,5847,Gold,null,469,0
11436,5850,Fuchsia,null,540,1
11437,5850,Grey,null,540,0
11438,5851,Violet,null,274,1
11439,5852,Silver,null,72,1
11440,5852,Black,null,72,0
11441,5852,Blue,1,72,0
11442,5853,Silver,null,453,1
11443,5853,Fuchsia,null,453,0
11444,5853,White,null,453,0
11445,5853,Yellow,null,288,0
11446,5854,Salmon,null,722,1
11447,5855,Red,null,571,1
11448,5855,Olive,123,571,0
11449,5855,Cyan,null,571,0
11450,5855,Green,null,571,0
11451,5855,Violet,null,571,0
11452,5856,Purple,null,526,1
11453,5858,Maroon,null,267,1
11454,5858,Teal,null,267,0
11455,5859,Magenta,null,321,1
11456,5859,Magenta,null,321,0
11457,5859,Fuchsia,null,321,0
11458,5860,Plum,null,232,1
11459,5861,Lavender,130,750,1
11460,5861,Grey,null,750,0
11461,5862,White,null,477,1
11462,5863,Green,null,656,1
11463,5863,Teal,null,656,0
11464,5863,Gold,null,656,0
11465,5864,Indigo,null,123,1
11466,5865,Azure,null,869,1
11467,5865,Red,null,869,0
11468,5866,Turquoise,null,506,1
11469,5867,Black,null,190,1
11470,5867,Salmon,null,190,0
11471,5868,Orchid,null,847,1
11472,5869,Sky blue,null,935,1
11473,5869,Grey,null,1308,0
11474,5869,Teal,null,935,0
11475,5869,Yellow,null,935,0
11476,5870,Mint green,null,469,1
11477,5870,Turquoise,100,469,0
11478,5871,Green,17,173,1
11479,5872,White,289,759,1
11480,5873,Blue,null,179,1
11481,5874,Lime,null,124,1
11482,5874,Black,null,124,0
11483,5875,Grey,null,812,1
11484,5876,Gold,null,264,1
11485,5876,Lavender,null,264,0
11486,5878,Turquoise,null,440,1
11487,5878,Ivory,null,440,0
11488,5879,Teal,null,426,1
11489,5881,Plum,null,982,1
11490,5881,Pink,null,982,0
11491,5882,Plum,29,711,1
11492,5882,Tan,null,711,0
11493,5882,Cyan,126,571,0
11494,5883,Gold,null,806,1
11495,5883,Fuchsia,null,806,0
11496,5884,Sky blue,null,394,1
11497,5884,Indigo,null,394,0
11498,5884,Lime,null,394,0
11499,5884,Fuchsia,null,394,0
11500,5885,Black,null,339,1
11501,5885,Lime,null,237,0
11502,5886,Red,361,840,1
11503,5886,Pink,488,1224,0
11504,5887,Fuchsia,null,52,1
11505,5888,Silver,null,216,1
11506,5888,Maroon,null,216,0
11507,5889,Tan,null,573,1
11508,5889,Grey,null,573,0
11509,5890,Pink,null,205,1
11510,5890,Salmon,null,205,0
11511,5891,Olive,null,18,1
11512,5891,Blue,null,18,0
11513,5892,Teal,null,404,1
11514,5892,Violet,null,470,0
11515,5892,Red,99,470,0
11516,5892,Magenta,null,470,0
11517,5893,Magenta,null,133,1
11518,5893,Ivory,null,133,0
11519,5893,Black,null,171,0
11520,5894,Fuchsia,33,837,1
11521,5894,Fuchsia,null,837,0
11522,5894,Lavender,null,837,0
11523,5894,Mint green,498,837,0
11524,5895,Pink,null,635,1
11525,5895,Green,99,635,0
11526,5895,Indigo,null,858,0
11527,5895,Maroon,416,635,0
11528,5895,Violet,null,635,0
11529,5896,Orchid,null,77,1
11530,5897,Silver,null,756,1
11531,5898,Mint green,null,438,1
11532,5898,White,8,438,0
11533,5898,Olive,null,438,0
11534,5898,Red,112,438,0
11535,5899,Ivory,9,12,1
11536,5899,Violet,null,12,0
11537,5899,Indigo,6,12,0
11538,5899,Silver,2,12,0
11539,5899,Azure,null,12,0
11540,5901,Magenta,null,926,1
11541,5901,Gold,null,926,0
11542,5901,Magenta,null,926,0
11543,5901,Azure,null,926,0
11544,5904,Mint green,null,275,1
11545,5905,Orchid,null,114,1
11546,5905,Silver,null,114,0
11547,5906,Red,null,897,1
11548,5906,Pink,null,1326,0
11549,5907,Yellow,null,51,1
11550,5907,Gold,43,64,0
11551,5908,Green,null,563,1
11552,5908,Violet,null,563,0
11553,5909,Sky blue,null,332,1
11554,5909,Grey,null,332,0
11555,5911,Violet,null,157,1
11556,5912,Ivory,null,719,1
11557,5912,Tan,null,719,0
11558,5912,White,null,719,0
11559,5913,Purple,null,654,1
11560,5913,Lavender,null,943,0
11561,5914,Orchid,null,419,1
11562,5916,Gold,null,801,1
11563,5916,Cyan,null,801,0
11564,5918,Grey,null,605,1
11565,5918,Indigo,null,605,0
11566,5918,Orchid,null,605,0
11567,5918,Pink,null,605,0
11568,5920,Tan,null,84,1
11569,5921,Silver,null,302,1
11570,5921,Blue,null,412,0
11571,5921,Lavender,null,302,0
11572,5922,Orchid,null,202,1
11573,5922,Silver,94,202,0
11574,5923,Green,null,901,1
11575,5923,Blue,445,901,0
11576,5923,Turquoise,700,901,0
11577,5924,Pink,null,553,1
11578,5925,Mint green,null,165,1
11579,5925,Teal,null,165,0
11580,5925,Turquoise,null,165,0
11581,5926,Black,null,552,1
11582,5926,Pink,null,552,0
11583,5926,Tan,null,552,0
11584,5926,Violet,null,552,0
11585,5926,Mint green,null,552,0
11586,5927,Lime,null,685,1
11587,5928,Orange,null,547,1
11588,5929,Gold,null,845,1
11589,5929,Turquoise,null,1101,0
11590,5929,Fuchsia,null,545,0
11591,5929,Blue,null,845,0
11592,5929,Pink,null,845,0
11593,5930,Magenta,null,561,1
11594,5930,Sky blue,null,561,0
11595,5931,Purple,null,717,1
11596,5931,Plum,null,717,0
11597,5931,Yellow,null,717,0
11598,5931,Indigo,null,717,0
11599,5932,Gold,null,676,1
11600,5932,Azure,98,676,0
11601,5932,Gold,null,676,0
11602,5933,Lavender,null,114,1
11603,5933,Turquoise,null,114,0
11604,5934,Fuchsia,null,966,1
11605,5935,Teal,null,916,1
11606,5935,Violet,null,916,0
11607,5935,Black,null,821,0
11608,5936,Violet,null,565,1
11609,5936,Lavender,null,565,0
11610,5937,Olive,null,791,1
11611,5937,Orchid,null,791,0
11612,5938,Teal,null,53,1
11613,5939,Sky blue,null,761,1
11614,5939,Teal,316,761,0
11615,5939,Maroon,null,761,0
11616,5939,Maroon,null,761,0
11617,5939,Pink,null,761,0
11618,5940,Silver,null,25,1
11619,5940,Plum,null,25,0
11620,5940,Violet,null,25,0
11621,5941,Salmon,null,888,1
11622,5941,Black,null,888,0
11623,5941,Azure,null,888,0
11624,5942,Tan,null,473,1
11625,5943,Indigo,null,38,1
11626,5943,Purple,null,38,0
11627,5943,Teal,null,38,0
11628,5944,Yellow,null,940,1
11629,5945,Sky blue,null,268,1
11630,5946,Lavender,null,29,1
11631,5946,Green,null,29,0
11632,5947,Lavender,null,824,1
11633,5947,White,null,824,0
11634,5947,Olive,null,824,0
11635,5947,Mint green,null,824,0
11636,5948,Cyan,null,181,1
11637,5948,Lime,null,181,0
11638,5949,Azure,348,573,1
11639,5949,Purple,null,573,0
11640,5949,Grey,null,573,0
11641,5949,Plum,null,573,0
11642,5950,White,null,717,1
11643,5950,Indigo,null,717,0
11644,5951,Fuchsia,null,999,1
11645,5951,Magenta,null,999,0
11646,5951,Azure,null,973,0
11647,5952,Gold,null,520,1
11648,5953,Silver,null,236,1
11649,5953,Yellow,null,236,0
11650,5955,Turquoise,null,764,1
11651,5955,Olive,318,764,0
11652,5956,Grey,null,500,1
11653,5956,Lime,null,500,0
11654,5960,Gold,null,391,1
11655,5960,Olive,282,391,0
11656,5961,Grey,null,625,1
11657,5962,Sky blue,null,360,1
11658,5962,Pink,null,194,0
11659,5962,Indigo,null,360,0
11660,5963,Orchid,null,444,1
11661,5964,Cyan,null,701,1
11662,5964,Violet,null,701,0
11663,5964,Black,null,701,0
11664,5966,Black,null,578,1
11665,5966,Azure,null,578,0
11666,5966,Blue,null,578,0
11667,5967,Purple,null,235,1
11668,5968,Mint green,null,474,1
11669,5969,Maroon,null,499,1
11670,5970,Maroon,null,618,1
11671,5971,Pink,null,249,1
11672,5971,Black,null,191,0
11673,5972,White,null,640,1
11674,5974,Lavender,null,807,1
11675,5974,Tan,null,807,0
11676,5975,Salmon,null,979,1
11677,5975,Lavender,null,979,0
11678,5976,Turquoise,null,652,1
11679,5976,Teal,null,652,0
11680,5976,Fuchsia,167,592,0
11681,5977,Tan,null,344,1
11682,5977,Fuchsia,null,344,0
11683,5978,Ivory,null,885,1
11684,5978,Turquoise,null,885,0
11685,5978,Salmon,null,885,0
11686,5979,Pink,null,992,1
11687,5979,Olive,null,992,0
11688,5979,Black,null,992,0
11689,5979,Silver,null,992,0
11690,5980,Gold,null,145,1
11691,5980,Black,null,161,0
11692,5982,Red,null,388,1
11693,5982,Orchid,null,388,0
11694,5982,Olive,null,388,0
11695,5982,Fuchsia,null,388,0
11696,5982,Blue,null,388,0
11697,5982,Ivory,null,388,0
11698,5982,Teal,null,388,0
11699,5983,Turquoise,null,456,1
11700,5983,Black,219,275,0
11701,5983,Yellow,null,456,0
11702,5984,Indigo,null,524,1
11703,5984,Maroon,367,524,0
11704,5984,Gold,null,524,0
11705,5985,Lavender,null,561,1
11706,5985,Azure,null,576,0
11707,5987,Gold,null,474,1
11708,5987,Cyan,null,319,0
11709,5988,Maroon,null,995,1
11710,5988,Indigo,null,995,0
11711,5988,White,null,995,0
11712,5988,Purple,null,995,0
11713,5988,Indigo,null,995,0
11714,5989,Plum,null,722,1
11715,5989,Lime,null,722,0
11716,5990,Silver,null,719,1
11717,5991,Tan,null,554,1
11718,5991,Maroon,null,554,0
11719,5991,Silver,null,788,0
11720,5992,Mint green,null,768,1
11721,5992,Gold,null,768,0
11722,5992,White,null,768,0
11723,5993,Maroon,35,672,1
11724,5993,Black,null,672,0
11725,5994,Pink,null,987,1
11726,5995,Green,null,540,1
11727,5995,Azure,422,540,0
11728,5995,Teal,null,540,0
11729,5995,Turquoise,null,540,0
11730,5996,Purple,null,52,1
11731,5997,Lime,null,527,1
11732,5997,Lime,222,527,0
11733,5997,Tan,null,527,0
11734,5997,Tan,null,527,0
11735,5998,Purple,null,563,1
11736,6000,Pink,null,188,1
11737,6001,Tan,null,348,1
11738,6002,Yellow,null,157,1
11739,6002,Black,null,159,0
11740,6002,Teal,126,157,0
11741,6003,Black,55,809,1
11742,6003,Green,null,809,0
11743,6004,Ivory,null,812,1
11744,6005,Ivory,null,737,1
11745,6006,Azure,null,487,1
11746,6009,Green,null,191,1
11747,6011,Indigo,null,514,1
11748,6011,Azure,101,514,0
11749,6011,Fuchsia,null,514,0
11750,6013,Violet,null,320,1
11751,6014,Yellow,null,735,1
11752,6014,Olive,null,735,0
11753,6014,Lime,null,735,0
11754,6015,Magenta,null,657,1
11755,6015,Red,null,657,0
11756,6017,Olive,null,192,1
11757,6018,Mint green,null,522,1
11758,6018,Ivory,null,522,0
11759,6019,Lavender,null,663,1
11760,6020,Purple,null,258,1
11761,6021,Mint green,null,209,1
11762,6021,Maroon,null,209,0
11763,6021,Tan,null,209,0
11764,6021,Silver,null,209,0
11765,6021,Grey,null,209,0
11766,6021,Orchid,null,209,0
11767,6022,Gold,null,246,1
11768,6023,Blue,null,207,1
11769,6023,Teal,166,207,0
11770,6023,Turquoise,null,207,0
11771,6024,Purple,null,220,1
11772,6024,White,null,221,0
11773,6024,Olive,null,220,0
11774,6024,Salmon,49,220,0
11775,6025,Orchid,null,754,1
11776,6025,Tan,null,754,0
11777,6025,Black,null,754,0
11778,6027,Lavender,null,268,1
11779,6027,Green,null,268,0
11780,6027,Indigo,null,268,0
11781,6028,Sky blue,null,612,1
11782,6029,Fuchsia,null,350,1
11783,6029,Violet,null,350,0
11784,6029,Sky blue,null,350,0
11785,6029,Turquoise,null,350,0
11786,6030,Lavender,null,117,1
11787,6030,Red,null,117,0
11788,6030,Tan,null,117,0
11789,6031,Indigo,null,598,1
11790,6031,Green,380,598,0
11791,6031,Mint green,null,598,0
11792,6031,Lavender,null,598,0
11793,6032,Sky blue,null,86,1
11794,6033,White,null,496,1
11795,6033,Grey,null,496,0
11796,6035,Green,null,463,1
11797,6036,Maroon,null,706,1
11798,6036,Ivory,null,706,0
11799,6036,Red,null,706,0
11800,6038,Yellow,null,37,1
11801,6038,Fuchsia,null,37,0
11802,6038,Purple,null,37,0
11803,6039,Purple,null,74,1
11804,6040,Orchid,null,585,1
11805,6041,Maroon,null,576,1
11806,6041,Salmon,229,576,0
11807,6042,Pink,null,461,1
11808,6043,Salmon,null,563,1
11809,6043,Blue,null,705,0
11810,6044,Turquoise,null,96,1
11811,6044,Azure,46,96,0
11812,6044,White,89,135,0
11813,6044,Ivory,null,64,0
11814,6046,Maroon,null,451,1
11815,6046,Maroon,null,451,0
11816,6046,Tan,null,451,0
11817,6046,Purple,141,363,0
11818,6047,Plum,null,317,1
11819,6047,Orange,null,350,0
11820,6047,Indigo,null,317,0
11821,6048,Gold,null,113,1
11822,6048,Maroon,null,113,0
11823,6048,Pink,null,113,0
11824,6048,Violet,null,113,0
11825,6048,Purple,null,113,0
11826,6049,Silver,null,6,1
11827,6050,Cyan,null,478,1
11828,6050,Orange,null,478,0
11829,6052,Red,null,60,1
11830,6052,Black,null,60,0
11831,6052,Black,null,60,0
11832,6053,Lavender,null,146,1
11833,6054,Salmon,null,10,1
11834,6057,Lavender,null,3,1
11835,6057,Lavender,null,6,0
11836,6057,Olive,null,6,0
11837,6058,Pink,null,480,1
11838,6058,Plum,null,480,0
11839,6059,Teal,null,42,1
11840,6060,Pink,null,363,1
11841,6061,Grey,null,627,1
11842,6061,Maroon,null,627,0
11843,6062,Gold,267,491,1
11844,6063,Olive,null,333,1
11845,6063,Azure,null,333,0
11846,6064,Turquoise,null,807,1
11847,6064,Blue,null,807,0
11848,6065,Violet,null,405,1
11849,6065,Sky blue,null,405,0
11850,6065,Orchid,null,405,0
11851,6066,Indigo,null,550,1
11852,6068,Teal,null,547,1
11853,6068,Purple,null,547,0
11854,6069,Lavender,null,142,1
11855,6070,Black,null,299,1
11856,6070,Plum,null,299,0
11857,6070,Orange,null,299,0
11858,6070,Teal,null,299,0
11859,6071,Lavender,null,880,1
11860,6071,Cyan,null,880,0
11861,6073,Orchid,null,418,1
11862,6074,Magenta,null,659,1
11863,6074,Azure,null,684,0
11864,6074,Orchid,401,674,0
11865,6075,Grey,null,741,1
11866,6075,Lavender,null,668,0
11867,6076,Orchid,null,240,1
11868,6078,Magenta,null,609,1
11869,6078,Grey,null,609,0
11870,6079,Orchid,null,965,1
11871,6079,Violet,null,965,0
11872,6080,Blue,null,834,1
11873,6080,Orange,null,834,0
11874,6080,Lavender,null,766,0
11875,6082,Sky blue,null,715,1
11876,6082,Magenta,151,387,0
11877,6082,Maroon,null,715,0
11878,6082,Tan,null,715,0
11879,6082,Tan,null,665,0
11880,6082,Grey,206,715,0
11881,6083,Sky blue,null,1158,1
11882,6083,Yellow,null,815,0
11883,6084,Fuchsia,null,798,1
11884,6084,Silver,null,752,0
11885,6084,Black,null,798,0
11886,6084,Black,null,798,0
11887,6085,Salmon,null,950,1
11888,6085,Sky blue,null,950,0
11889,6085,Ivory,null,950,0
11890,6086,Grey,null,5,1
11891,6086,Silver,null,5,0
11892,6086,Plum,null,5,0
11893,6087,Yellow,null,168,1
11894,6087,Gold,null,198,0
11895,6087,Ivory,null,198,0
11896,6087,Cyan,149,198,0
11897,6088,Turquoise,null,374,1
11898,6088,Cyan,119,374,0
11899,6088,Lavender,null,374,0
11900,6089,Purple,null,852,1
11901,6089,Plum,null,852,0
11902,6090,Yellow,310,381,1
11903,6090,Turquoise,null,381,0
11904,6091,Orange,null,905,1
11905,6091,Tan,null,905,0
11906,6092,Magenta,null,66,1
11907,6093,Ivory,null,89,1
11908,6093,Salmon,null,89,0
11909,6093,Cyan,null,89,0
11910,6094,Ivory,null,715,1
11911,6095,Blue,null,898,1
11912,6095,Pink,null,675,0
11913,6096,Indigo,null,513,1
11914,6096,Purple,72,635,0
11915,6096,Tan,null,513,0
11916,6097,Green,null,290,1
11917,6098,Cyan,null,448,1
11918,6098,Turquoise,null,448,0
11919,6099,Orchid,null,564,1
11920,6100,Tan,null,779,1
11921,6100,Olive,null,779,0
11922,6101,Orchid,null,311,1
11923,6101,Lavender,null,311,0
11924,6102,Orchid,null,217,1
11925,6102,Green,null,217,0
11926,6103,Lavender,null,633,1
11927,6103,Red,null,483,0
11928,6103,Lime,null,483,0
11929,6104,Purple,null,652,1
11930,6105,Blue,null,561,1
11931,6106,White,null,428,1
11932,6107,Blue,null,273,1
11933,6107,Olive,null,336,0
11934,6109,Fuchsia,null,465,1
11935,6110,Grey,null,172,1
11936,6110,Fuchsia,null,226,0
11937,6110,Purple,null,226,0
11938,6110,Turquoise,186,226,0
11939,6110,Teal,null,258,0
11940,6111,Fuchsia,null,107,1
11941,6111,Purple,null,107,0
11942,6112,Magenta,null,459,1
11943,6113,Tan,null,497,1
11944,6113,Lavender,null,497,0
11945,6113,Gold,null,497,0
11946,6113,Lime,null,497,0
11947,6114,Magenta,null,859,1
11948,6114,Lavender,null,831,0
11949,6114,Blue,347,831,0
11950,6116,Yellow,null,96,1
11951,6116,Magenta,null,96,0
11952,6117,Plum,null,957,1
11953,6117,Turquoise,null,957,0
11954,6117,Magenta,null,957,0
11955,6117,White,null,957,0
11956,6117,Maroon,null,957,0
11957,6118,Ivory,null,131,1
11958,6118,Gold,null,156,0
11959,6118,Sky blue,null,119,0
11960,6118,Fuchsia,null,156,0
11961,6119,Pink,136,381,1
11962,6119,Black,null,381,0
11963,6119,Lavender,null,381,0
11964,6121,Salmon,null,283,1
11965,6121,Silver,null,283,0
11966,6121,Orchid,null,283,0
11967,6121,Olive,null,283,0
11968,6121,Ivory,null,283,0
11969,6121,Red,null,283,0
11970,6122,Silver,null,946,1
11971,6122,Fuchsia,null,974,0
11972,6122,Silver,322,974,0
11973,6122,Fuchsia,null,974,0
11974,6122,Purple,416,974,0
11975,6123,Salmon,null,372,1
11976,6123,Teal,null,372,0
11977,6123,Olive,null,372,0
11978,6123,Red,null,372,0
11979,6125,Cyan,null,19,1
11980,6126,Ivory,null,173,1
11981,6128,Cyan,null,623,1
11982,6128,Plum,null,880,0
11983,6128,Fuchsia,null,880,0
11984,6129,Mint green,null,58,1
11985,6129,Black,null,58,0
11986,6130,Olive,null,280,1
11987,6130,Red,null,280,0
11988,6131,Maroon,130,308,1
11989,6131,Black,null,308,0
11990,6131,Lime,null,308,0
11991,6131,Plum,null,308,0
11992,6133,Lavender,null,106,1
11993,6134,Lavender,null,946,1
11994,6134,Violet,null,946,0
11995,6134,Lime,null,1198,0
11996,6134,Lime,null,946,0
11997,6135,Mint green,null,340,1
11998,6135,Yellow,null,340,0
11999,6135,Orange,null,340,0
12000,6135,Lavender,null,340,0
12001,6136,Tan,null,405,1
12002,6136,Black,null,405,0
12003,6137,Lavender,null,487,1
12004,6137,Magenta,null,487,0
12005,6137,White,null,487,0
12006,6137,Ivory,null,487,0
12007,6138,Purple,null,719,1
12008,6139,Orchid,400,766,1
12009,6140,Orchid,null,111,1
12010,6140,Teal,null,111,0
12011,6140,Sky blue,null,111,0
12012,6141,Teal,null,345,1
12013,6141,Blue,null,345,0
12014,6141,Black,null,345,0
12015,6143,Mint green,null,560,1
12016,6144,Mint green,null,238,1
12017,6145,Blue,null,370,1
12018,6146,Tan,null,138,1
12019,6146,Orange,null,138,0
12020,6147,Purple,null,192,1
12021,6147,Cyan,34,260,0
12022,6147,Gold,22,192,0
12023,6147,Black,6,192,0
12024,6148,Green,null,665,1
12025,6148,Sky blue,null,665,0
12026,6149,Yellow,null,107,1
12027,6149,Silver,null,107,0
12028,6149,Indigo,null,107,0
12029,6149,Pink,null,107,0
12030,6150,Maroon,null,665,1
12031,6151,Green,null,457,1
12032,6151,Cyan,null,457,0
12033,6152,Orchid,null,311,1
12034,6152,White,null,208,0
12035,6153,Azure,null,661,1
12036,6153,Azure,null,661,0
12037,6153,Grey,null,661,0
12038,6154,Sky blue,null,718,1
12039,6154,Magenta,null,718,0
12040,6154,Blue,null,718,0
12041,6154,Lime,null,718,0
12042,6155,Magenta,null,176,1
12043,6155,Yellow,null,151,0
12044,6155,Green,null,151,0
12045,6155,Violet,null,151,0
12046,6156,Purple,null,811,1
12047,6156,Red,null,916,0
12048,6156,Sky blue,null,811,0
12049,6156,Teal,null,811,0
12050,6157,Purple,null,936,1
12051,6157,Indigo,null,936,0
12052,6157,Orange,null,936,0
12053,6157,Silver,null,1133,0
12054,6158,Violet,67,137,1
12055,6158,Ivory,null,137,0
12056,6159,Turquoise,null,602,1
12057,6159,Gold,null,602,0
12058,6160,Sky blue,null,243,1
12059,6160,Mint green,null,243,0
12060,6160,Violet,null,243,0
12061,6160,Salmon,null,243,0
12062,6162,Lavender,null,584,1
12063,6162,Black,null,584,0
12064,6164,Pink,303,770,1
12065,6164,Violet,null,770,0
